ML Catalog #,Format,Scientific Name,Common Name,Background Species,Subtitle,Recordist,Year,Month,Day,Time,Country,State,County,Locality,Latitude,Longitude,Elevation (m),AgeSex,Behavior,Stimulus,Confidence In ID,How Identified,Captive,Specimen,Quality,Audio Quality For Video,Cut Length (s),Recorder,Microphone,Accessory,Channels,eBird Checklist ID,Air Temp (C),Water Temp (C),Habitat,Regional Habitat,Physical Feature,Public Note,Subject Note,Equipment Note,Class,Order,Family,Taxonomic Sort
119489,Audio,Corvus brachyrhynchos,American Crow,,,"Keller, Geoffrey A",2002,5,2,615,United States,California,San Diego,"in the Lake Marino area, near the Cleveland National Forest",,,,,mob,,Certain,Sight,,,4,0,1014,HHB PORTADAT PDR 1000,,,Mono,,,,,,," NOTES: ""A small group of American Crows...recorded from approx 615hr to 642hr... Birds may have been nesting in the area; it's unknown. They were definitely involved in harassing the pair of White-tailed Kites that are presumed nesting...""",,,Aves,Passeriformes,Corvidae,188780
105353,Audio,Corvus brachyrhynchos,American Crow,Cardinalis cardinalis -- Northern Cardinal; Colinus virginianus -- Northern Bobwhite; Hyla cinerea -- Green Tree Frog; Melanerpes carolinus -- Red-bellied Woodpecker; Lithobates grylio -- Pig Frog,,"Keller, Geoffrey A",1994,5,8,638,United States,Florida,,22.0 km SW of Flamingo; Everglades National Park,,,2,Adult Unknown Sex (1),call,Natural,Certain,Sound,,,4,0,136,UHER 4200 REPORT MONITOR,,Roché Parabola 74cm/17.7cm (29.1in/7in),Mono,,,,Wetland,,, NOTES: call from roadside telephone wire near sawgrass marsh,,,Aves,Passeriformes,Corvidae,188780
105346,Audio,Corvus brachyrhynchos,American Crow,Cardinalis cardinalis -- Northern Cardinal; Corvus brachyrhynchos -- American Crow; Nycticorax nycticorax -- Black-crowned Night-Heron,,"Keller, Geoffrey A",1994,5,7,722,United States,Florida,Monroe,2.0 km NW of Flamingo; Everglades National Park,,,2,Adult Unknown Sex (3),call; scold,Natural,Certain,Sound,,,4,0,63,UHER 4200 REPORT MONITOR,,Roché Parabola 74cm/17.7cm (29.1in/7in),Mono,,,,Freshwater,,, NOTES: 3 birds - scold? calls and rattle from fence post near Buteo lineatus at Eco Pond,,,Aves,Passeriformes,Corvidae,188780
100711,Audio,Corvus brachyrhynchos,American Crow,,,"Hershberger, Wilbur L",1999,3,13,610,United States,Maryland,Frederick,6.0 km S of Libertytown; Audrey Carroll Wildlife Sanctuary,39.4166667,-77.2083333,180,Adult Unknown Sex (4),advertise; mechanical sound; scold; song,Natural,Certain,Sight and Sound,,,4,0,96,SONY TCD-D10 PRO II,Sennheiser ME 62,Roché Parabola 74cm/17.7cm (29.1in/7in),Mono,,,,,,,,,,Aves,Passeriformes,Corvidae,188780
58194,Audio,Corvus brachyrhynchos,American Crow,Mimus polyglottos -- Northern Mockingbird,,"Gunn, William W. H. ",1967,3,1,0,United States,Florida,,"Pine Woods Trail, Everglades Nat'l Park",,,,,call; care for young; establish parent young contact,,Not Provided,,,,4,0,72,,,,,,,,,,," NOTES: ""food cries of yg. birds out of nest; parents near by; same birds as in cut 15, but recorded immediately before cut 15, and at 7.5 ips"" (WWHG)", Number of individuals=FUc1-5; ,,Aves,Passeriformes,Corvidae,188780
58193,Audio,Corvus brachyrhynchos,American Crow,Buteo lineatus -- Red-shouldered Hawk; Mimus polyglottos -- Northern Mockingbird,,"Gunn, William W. H. ",1967,3,1,0,United States,Florida,,"Pine Woods Trail, Everglades Nat'l Park",,,,Adult Female (1); Adult Male (1),call; care for young; establish parent young contact; perform nest relief,,Not Provided,,,,4,0,51,,,,,,,,,,," NOTES: ""Food cries of yg. birds out of nest, being fed by parents + calls of adult", Number of individuals=FUc1-5; ,,Aves,Passeriformes,Corvidae,188780
58182,Audio,Corvus brachyrhynchos,American Crow,Tamiasciurus hudsonicus -- Red Squirrel,,"Gunn, William W. H. ",1957,4,23,"",Canada,Ontario,,Algonquin Park; Picnic Beach; Lake Of 2 Rivers,,,,,call,,Not Provided,,,,4,0,62,MAGNECORDER UNSPECIFIED MODEL,,,Mono,,,,,,,"NOTES: 5705; ""Time: 0.20 + 0.15 + .26; 11/ 11/ 11,11,11(1:01); Also heard red squirrel scold"" (WWHG)  ""recorded (+copied from) right channel only"" (LNS, 3/93)",,,Aves,Passeriformes,Corvidae,188780
41836,Audio,Corvus brachyrhynchos,American Crow,,,"Evans, William R",1989,3,5,730,United States,,,"",,,,,call,,Not Provided,,,,4,0,112,,,,Mono,,,,,,," NOTES: BNA: Call, but type not determined.  JN 19May2005",,,Aves,Passeriformes,Corvidae,188780
13135,Audio,Corvus brachyrhynchos,American Crow,Cardinalis cardinalis -- Northern Cardinal,,"Reynard, George B",1966,3,22,0,United States,Florida,,EVERGLADES NATIONAL PARK,,,,,call,,Not Provided,,,,4,0,30,,,,Mono,,,,,,," NOTES: FAINT 'ORGAN-PIPE' CALL AT 0:13 AND 0:25.  SEE CORRESPONDENCE WITH GBR DATED 14JAN67.   BNA: Call, but type not determined. JN 19May2005",,,Aves,Passeriformes,Corvidae,188780
13134,Audio,Corvus brachyrhynchos,American Crow,,,"Chamberlain, Dwight R",1970,5,31,1400,United States,Maryland,,From Nest In Virginia (?),,,,Juvenile Unknown Sex (4),beg; call; perform visual display,,Not Provided,Sight and Sound,Captive,,4,0,90,UHER 4000S,,,Mono,,,,,,,FOUR 3-WEEK OLD COMMON CROWS BEING HAND FED DOGFOOD AND CICADAS - IN LARGE OPEN BOX.  GAPING FOR AND SWALLOWING FOOD.,,,Aves,Passeriformes,Corvidae,198550
