ML Catalog #,Format,Scientific Name,Common Name,Background Species,Subtitle,Recordist,Year,Month,Day,Time,Country,State,County,Locality,Latitude,Longitude,Elevation (m),AgeSex,Behavior,Stimulus,Confidence In ID,How Identified,Captive,Specimen,Quality,Audio Quality For Video,Cut Length (s),Recorder,Microphone,Accessory,Channels,eBird Checklist ID,Air Temp (C),Water Temp (C),Habitat,Regional Habitat,Physical Feature,Public Note,Subject Note,Equipment Note,Class,Order,Family,Taxonomic Sort
167777,Audio,Passer domesticus,House Sparrow,,,"Erickson, Jon P",2010,6,6,824,Mauritius,Black River,,Flic en Flac,-20.171,57.2156,7,Unknown Age Unknown Sex (3),,,Certain,Sight and Sound,,,2,0,166,MARANTZ PMD 661,Sennheiser MKH 20,Telinga Parabola 54.7cm/15.5cm (21.5in/6.1in),Mono,,,,,,,"The microphone is oriented on a single female bird.  It is perched on a wire approx. 8 ft. from a single male bird.  At approx. :38, the microphone is oriented on the male bird.  At approx. 1:15 it turns its head approx. 45 degrees away from the microphone.  shortly after this, a second male flies and lands approx. 2 ft. from the original male.  The original male flicks its tail several times and moves towards the second male.  The second male flies off.  Shortly after this, at approx. 1:40, the first male flies off leaving the female by itself.",,,Aves,Passeriformes,Passeridae,310480
167561,Audio,Passer domesticus,House Sparrow,,,"Erickson, Jon P",2010,4,5,1726,Mauritius,,,Round Island,-19.8546444,57.7842889,199,Unknown Age Unknown Sex (4),,,Certain,Sight and Sound,,,2,0,63,MARANTZ PMD 661,Sennheiser MKH 20,Telinga Parabola 54.7cm/15.5cm (21.5in/6.1in),Mono,,30.0,,,,,Two individuals are sitting on a rock vocalizing.  They fly off and two more individuals join them in flight.  They continue to vocalize until they are out of visual contact.    LNS: 100Hz AUHipass filter applied in soundBlade.,,,Aves,Passeriformes,Passeridae,310480
104920,Audio,Passer domesticus,House Sparrow,Streptopelia decaocto -- Eurasian Collared-Dove,,"Macaulay, Linda R",1997,3,31,800,Morocco,,,N of Larache,33.0,-6.5,,Adult Male (1),call,Natural,Certain,Sight and Sound,,,2,0,23,SONY TC-D5 PRO II,,,,,,,,,, NOTES: in Hotel Riad garden,,,Aves,Passeriformes,Passeridae,310480
96261,Audio,Passer domesticus,House Sparrow,,,"Macaulay, Linda R",1995,7,7,1010,Morocco,,,S of Todra Gorge,31.0,-5.5,1330,,call; forage,Natural,Certain,Sight and Sound,,,2,0,41,SONY TC-D5 PRO II,,,Mono,,,,Desert,,, NOTES: HPF@250HZ. mf,,,Aves,Passeriformes,Passeridae,310480
96259,Audio,Passer domesticus,House Sparrow,,,"Macaulay, Linda R",1995,7,6,710,Morocco,,,S of Tinerhir,31.0,-5.5,1200,,call; establish flock contact,Natural,Certain,Sight and Sound,,,2,0,99,SONY TC-D5 PRO II,,,Mono,,,,Desert,,, NOTES: HPF@250HZ. mf Nesting colony with nests in sides of walls of building., Number of individuals=UU20+; ,,Aves,Passeriformes,Passeridae,310480
79599,Audio,Passer domesticus,House Sparrow,,,"Macaulay, Linda R",1994,7,20,620,Turkey,,,Nevshir-capadocia,38.5,34.8333333,1000,Adult Female (1); Adult Male (1); Unknown Age Unknown Sex (1),call; establish flock contact; forage,Natural,Certain,Sight and Sound,,,2,0,100,SONY TC-D5 PRO II,,,Mono,,,,Active Agricultural; Field,,,"NOTES: large flock (Frequent) Other General Habitat: rural, nesting in the eaves of a farm outbuilding",,,Aves,Passeriformes,Passeridae,310480
79590,Audio,Passer domesticus,House Sparrow,,,"Macaulay, Linda R",1994,7,16,650,Turkey,,,Pamukule,37.8,29.3,1000,Adult Female (1),advertise; call,Natural,Certain,Sight and Sound,,,2,0,33,SONY TC-D5 PRO II,,,Mono,,,,Field,,,NOTES: In the mountains approximately 1000 meters,,,Aves,Passeriformes,Passeridae,310480
79579,Audio,Passer domesticus,House Sparrow,,,"Macaulay, Linda R",1994,7,7,730,Greece,Sterea Ellada,,Delphi Ruins,38.5,23.0,500,Adult Male (1),call; establish flock contact; forage,Natural,Certain,Sight and Sound,,,2,0,55,SONY TC-D5 PRO II,,,Mono,,,,,,,, Number of individuals=JU1-5FU1-5; ,,Aves,Passeriformes,Passeridae,310480
64291,Audio,Passer domesticus,House Sparrow,,,"Gunn, William W. H. ",1968,5,18,0,Norway,,,Oslo,,,,,,,Certain,Sight and Sound,,,2,0,103,,,,,,,,,,," NOTES: Recorded in courtyard of hotelThis cut is filed as Cut 4 with North American recordings.Also: echo frim walls; traffic.Q 2,2-3",,,Aves,Passeriformes,Passeridae,325060
64290,Audio,Passer domesticus,House Sparrow,,,"Gunn, William W. H. ",1965,9,18,1915,Canada,Ontario,,Clarkson; 455 Meadow Wood Road,,,,,arrive; call; mechanical sound; roost,,Certain,Sight and Sound,,,2,0,861,,,,,,,,,,," NOTES: A groups of about 30 assembling at a roost in Chinese elms(a) with out       (b) with 24"" reflector      ""busy""                wings 13.55      annc't 14:00Also: factory rumble; children's voicesQ 2", Number of individuals=UUc30; ,,Aves,Passeriformes,Passeridae,325060
