ML Catalog #,Format,Scientific Name,Common Name,Background Species,Subtitle,Recordist,Year,Month,Day,Time,Country,State,County,Locality,Latitude,Longitude,Elevation (m),AgeSex,Behavior,Stimulus,Confidence In ID,How Identified,Captive,Specimen,Quality,Audio Quality For Video,Cut Length (s),Recorder,Microphone,Accessory,Channels,eBird Checklist ID,Air Temp (C),Water Temp (C),Habitat,Regional Habitat,Physical Feature,Public Note,Subject Note,Equipment Note,Class,Order,Family,Taxonomic Sort
106630,Audio,Zonotrichia leucophrys,White-crowned Sparrow,Poecile gambeli -- Mountain Chickadee; Turdus migratorius -- American Robin,,"Little, Randolph S",1994,6,4,810,United States,California,,6.0 km SW of Sattley; Lincoln Meadow,39.5833333,-120.4833333,1900,Adult Male (1),advertise; song,Natural,Certain,Sight and Sound,,,0,0,70,NAGRA IV-D,,Parabola 91.4cm/30.5cm (36in/12in),Mono,,,,Forest; Evergreen Forest; Coniferous Forest; Deciduous Forest; Meadow; Stream,,Thicket/Brush; Second-growth; Edge," NOTES: (Background Sounds: wind; Species Sound: frequent; Breeding Status: territorial, territorial paired?, breeding?; General Climate: arid; Cover Density: medium; Strata in Habitat: song perch)  BNA: The Male Song is heard.  CZ  23/06/2004.",,,Aves,Passeriformes,Emberizidae,296560
68550,Audio,Zonotrichia leucophrys,White-crowned Sparrow,,,"Kerr, Donald J",1994,5,17,850,Canada,Ontario,,4.0 km SE of Tobermory,45.2416667,-81.625,200,Adult Unknown Sex (4),song,Natural,Certain,Sight,,,0,0,123,MARANTZ PMD 222,Telinga Pro II,Telinga Parabola 54.7cm/15.5cm (21.5in/6.1in),Mono,,,,Deciduous Forest; Meadow; Rural; Fallow Agricultural; Pasture,,," NOTES: (Species Sound:  Frequent. Breeding Status:  Not breeding. Behav. Context: Casual vocalization Sound Delivery Rate: Low, normal. General Habitat: Fence line in field near woods. Hab. Types: Fence row and edge of deciduous woods. Cover Density:Sparse. Weather: Some wind.) Tape counter 96-123. Several birds in a loosse flock in migration.  BNA: The Male Song is heard.  CZ  23/06/2004.",,,Aves,Passeriformes,Emberizidae,296560
53258,Audio,Zonotrichia leucophrys,White-crowned Sparrow,,,"Lang, Anthony F",1990,6,19,1033,Canada,Manitoba,,Churchill,,,,,,,Not Provided,,,,0,0,38,,,,Mono,,,,,,," NOTES: BNA: The ""Pink"" Call is heard.  CZ  23/06/2004.",,,Aves,Passeriformes,Emberizidae,296560
53257,Audio,Zonotrichia leucophrys,White-crowned Sparrow,,,"Lang, Anthony F",1990,6,19,1019,Canada,Manitoba,,Churchill,,,,Unknown Age Male (1),,,Not Provided,,,,0,0,130,,,,Mono,,,,,,, NOTES: BNA: The Male Song is heard.  CZ  23/06/2004.,,,Aves,Passeriformes,Emberizidae,296560
53254,Audio,Zonotrichia leucophrys,White-crowned Sparrow,,,"Lang, Anthony F",1990,6,18,2055,Canada,Manitoba,,Churchill,,,,,,,Not Provided,,,,0,0,58,,,,Mono,,,,,,, NOTES: BNA: The Male Song is heard.  CZ  23/06/2004.,,,Aves,Passeriformes,Emberizidae,296560
53246,Audio,Zonotrichia leucophrys,White-crowned Sparrow,,,"Lang, Anthony F",1990,6,18,1947,Canada,Manitoba,,Churchill,,,,Unknown Age Male (1),,,Not Provided,,,,0,0,101,,,,Mono,,,,,,, NOTES: BNA: The Male Song is heard.  CZ  24/06/2004.,,,Aves,Passeriformes,Emberizidae,296560
53245,Audio,Zonotrichia leucophrys,White-crowned Sparrow,,,"Lang, Anthony F",1990,6,18,1945,Canada,Manitoba,,Churchill,,,,,,,Not Provided,,,,0,0,40,,,,Mono,,,,,,, NOTES: BNA: The Male Song is heard.  CZ  24/06/2004.,,,Aves,Passeriformes,Emberizidae,296560
53238,Audio,Zonotrichia leucophrys,White-crowned Sparrow,,,"Lang, Anthony F",1990,6,18,1024,Canada,Manitoba,,Churchill,,,,,,,Not Provided,,,,0,0,166,,,,Mono,,,,,,, NOTES: BNA: The Male Song is heard.  CZ  23/06/2004.,,,Aves,Passeriformes,Emberizidae,296560
51071,Audio,Zonotrichia leucophrys,White-crowned Sparrow,,,"Peyton, Leonard J",1973,6,18,730,United States,Alaska,,2.7 Mile- Hatcher Pass Rd.- Willow,61.7666667,-150.0,67,Adult Male (1),,,Certain,Sight and Sound,,,0,0,94,NAGRA III,,Parabola 99.1cm/30.5cm (39in/12in),Mono,,,,,,, NOTES: 1st three songs were unsolicited. Then bird attracted  and induced to sing b playback of its own song; Purpose of sound: singing in defense of nesting territory; Behavior accompanying vocalization: perched 35 ft. up in top of Spuce tree  BNA: The Male Song is heard (begins at about 48 sec).  CZ  23/06/2004. , Sound stimulation was (other): see notes. ,,Aves,Passeriformes,Emberizidae,296560
51063,Audio,Zonotrichia leucophrys,White-crowned Sparrow,,,"Peyton, Leonard J",1973,6,17,545,United States,Alaska,,1 Mile South East of Colorado on the Alaska Railroad. East fork of the Chulitna River,63.1666667,-149.35,600,Adult Male (1),,,Certain,Sight and Sound,,,0,0,77,NAGRA III,,Parabola 99.1cm/30.5cm (39in/12in),Mono,,,,,,, NOTES: First 2 songs unsolicited; Purpose of sound: singing in defense of nesting territory; Behavior accompanying vocalization: perched 30 ft. up on side of dead Spruce tree  BNA: The Male Song is heard.  CZ  23/06/2004., Sound stimulation was (other): see notes. ,,Aves,Passeriformes,Emberizidae,296560
49991,Audio,Zonotrichia leucophrys,White-crowned Sparrow,,,"Peyton, Leonard J",1977,6,13,1200,United States,Alaska,,Inglutalik River-10.5 miles Southeast from Koyak,64.8166667,-160.8833333,3,Adult Female (1); Adult Male (1),,Playback Same Species,Certain,Sight and Sound,,,0,0,38,NAGRA III,,Parabola 99.1cm/30.5cm (39in/12in),Mono,,,,,,," NOTES: Purpose of sound: singing in defense of nesting territory; Behavior accompanying vocalization: perched 10ft. up in top of; When not vocalizing, birds were feeding young  BNA: The Male Song is heard.  CZ  23/06/2004.",,,Aves,Passeriformes,Emberizidae,296560
49990,Audio,Zonotrichia leucophrys,White-crowned Sparrow,,,"Peyton, Leonard J",1977,6,14,1130,United States,Alaska,,Inglutalik River-10.5 miles Southeast from Koyak,64.8166667,-160.8833333,3,Adult Male (1),song,Playback Self,Certain,Sight and Sound,,,0,0,126,NAGRA III,,Parabola 99.1cm/30.5cm (39in/12in),Mono,,,,,,Thicket/Brush, NOTES: Purpose of sound: singing in defense of nesting territory; Behavior accompanying vocalization: perched 6ft. up in Alder bush  BNA: The Male Song is heard.  CZ  23/06/2004.,,,Aves,Passeriformes,Emberizidae,296560
49988,Audio,Zonotrichia leucophrys,White-crowned Sparrow,,,"Peyton, Leonard J",1977,6,13,720,United States,Alaska,,Inglutalik River-10.5 miles Southeast from Koyak,64.8166667,-160.8833333,3,Adult Male (1),,Playback Self,Certain,Sight and Sound,,,0,0,40,NAGRA III,,Parabola 99.1cm/30.5cm (39in/12in),Mono,,,,,,Thicket/Brush, NOTES: Purpose of sound: singing in defense of nesting territory; Behavior accompanying vocalization: perched 8ft. up in top of Willow bush  BNA: The Male Song is heard.  CZ  23/06/2004.,,,Aves,Passeriformes,Emberizidae,296560
49970,Audio,Zonotrichia leucophrys,White-crowned Sparrow,,,"Peyton, Leonard J",1976,6,17,730,United States,Alaska,,Inglutalik River-10.5 Miles Southeast from Koyak,64.8166667,-160.8833333,3,Adult Male (1),song,Playback Same Species,Certain,Sight and Sound,,,0,0,180,NAGRA III,,Parabola 99.1cm/30.5cm (39in/12in),Mono,,,,,,Thicket/Brush, NOTES: Purpose of sound: singing in defense of nesting territory; Behavior of vocalization: perched 8ft. up in top of a Willow bush.; When not vocalizing bird was feeding in a grassy tundra area about 150 to 200 ft. away from the Willow and Alder thickets.  BNA: The Male Song is heard.  CZ  23/06/2004.,,,Aves,Passeriformes,Emberizidae,296560
49958,Audio,Zonotrichia leucophrys,White-crowned Sparrow,,,"Peyton, Leonard J",1976,6,8,755,United States,Alaska,,Koyack,64.9166667,-161.15,33,Adult Male (1),song,Playback Self,Certain,Sight and Sound,,,0,0,113,NAGRA III,,Parabola 99.1cm/30.5cm (39in/12in),Mono,,,,,,Thicket/Brush," NOTES: Purpose of sound: singing in defense of nesting territory; Behavior accompanying vocalization: perched 8ft. up in a small Spruce tree; When not vocalizing, bird was feeding.  BNA: The Male Song is heard.  CZ  23/06/2004.",,,Aves,Passeriformes,Emberizidae,296560
49950,Audio,Zonotrichia leucophrys,White-crowned Sparrow,,,"Peyton, Leonard J",1975,5,24,815,United States,Alaska,,Eagle Summit-Steese Highway,64.4833333,-145.4166667,1250,Adult Male (1),,Natural,Certain,Sight and Sound,,,0,0,23,NAGRA III,,Parabola 99.1cm/30.5cm (39in/12in),Mono,,,,,,, NOTES: Purpose of sound: singing in defense of nesting territory; Behavior accompanying vocalization: perched 3ft. up in top of a Willow bush; When not vocalizing bird was feeding; Bird's song recorded without inducement or playback two songs only.  BNA: The Male Song is heard.  CZ  23/06/2004.,,,Aves,Passeriformes,Emberizidae,296560
16652,Audio,Zonotrichia leucophrys,White-crowned Sparrow,Turdus migratorius -- American Robin; Passerella iliaca -- Fox Sparrow,,"Peyton, Leonard J; West, George C",1969,5,14,0,United States,Alaska,,MILE 110.5 RICHARDSON HWY.,62.05,-145.4166667,350,Adult Male (1),advertise; song,Natural,Not Provided,Sight and Sound,,,0,0,134,NAGRA III,,Parabola 99.1cm/30.5cm (39in/12in),Mono,,,,,,," NOTES:  Cover density: OPEN; OPEN AREA CLEARED FOR A CONSTRUCTION CAMP, NOW ABANDONED. TAZLINA RIVER BRIDGE.  1 MALE(S)  BNA: The Male Song is heard.  CZ  23/06/2004.",,,Aves,Passeriformes,Emberizidae,296560
16634,Audio,Zonotrichia leucophrys,White-crowned Sparrow,Regulus calendula -- Ruby-crowned Kinglet; Turdus migratorius -- American Robin; Passerella iliaca -- Fox Sparrow; Zonotrichia leucophrys -- White-crowned Sparrow,,"Peyton, Leonard J",1967,5,23,0,United States,Alaska,,COLLEGE; U. OF ALASKA; SMITH'S LAKE,64.8666667,-147.8666667,150,,advertise; song,Playback Self,Not Provided,Sight and Sound,,,0,0,65,NAGRA III,,Parabola 99.1cm/30.5cm (39in/12in),Mono,,,,,,, NOTES: TALL WILLOW WITH GRASS AND SMALL SHRUB UNDERSTORY.  1 MALE(S)  BNA: The Male Song is heard.  CZ  23/06/2004.,,,Aves,Passeriformes,Emberizidae,296560
