ML Catalog #,Format,Scientific Name,Common Name,Background Species,Subtitle,Recordist,Year,Month,Day,Time,Country,State,County,Locality,Latitude,Longitude,Elevation (m),AgeSex,Behavior,Stimulus,Confidence In ID,How Identified,Captive,Specimen,Quality,Audio Quality For Video,Cut Length (s),Recorder,Microphone,Accessory,Channels,eBird Checklist ID,Air Temp (C),Water Temp (C),Habitat,Regional Habitat,Physical Feature,Public Note,Subject Note,Equipment Note,Class,Order,Family,Taxonomic Sort
34556,Audio,Megaceryle alcyon,Belted Kingfisher,,,"Morton, Eugene S",1978,3,2,0,Cuba,Matanzas,,Zapata Swamp; Zapata,,,,,call,,Certain,Sight and Sound,,,2,0,11,UHER 4000,,,Mono,,,,,,, NOTES: TAPE 203 CUT A16 ,,,Aves,Coraciiformes,Alcedinidae,97320
27209,Audio,Megaceryle alcyon,Belted Kingfisher,Geothlypis trichas -- Common Yellowthroat; Contopus cooperi -- Olive-sided Flycatcher; Piranga olivacea -- Scarlet Tanager,,"Little, Randolph S",1980,6,15,730,United States,New York,,Webb Twp.; Bisby Bridge Over L. Moose River,43.6833333,-74.95,550,Adult Unknown Sex (1),advertise; call,Natural,Certain,Sight and Sound,,,2,0,29,NAGRA IV-D,,Parabola 45.7cm (18in),Mono,,,,Forest; Freshwater; Evergreen Forest; Coniferous Forest; River; Riparian,,, NOTES:  Range status: NORMAL;  Breeding status: TERRITORIAL PAIRED;  Frequency of sound: SPORADIC;  General climate: HUMID;  Cover density: MEDIUM;   1 ADULT(S); Sex: UNKNOWN, Sound stimulation was (other): NATURAL(NO PLAYBACK). ,,Aves,Coraciiformes,Alcedinidae,97320
6567,Audio,Megaceryle alcyon,Belted Kingfisher,Setophaga fusca -- Blackburnian Warbler; Vireo olivaceus -- Red-eyed Vireo,,"Little, Randolph S",1963,6,18,550,United States,Minnesota,,8.0 km E of ELY; SECTION 30 ROAD,,,,Adult Female (1); Adult Male (1),call; care for young,,Not Provided,Sight and Sound,,,2,0,87,NAGRA III-B,,Parabola 91.4cm/30.5cm (36in/12in),Mono,,,,,,," NOTES:  Weather: WIND; RATTLES. BIRDS APPROACHED NEST HOLE WITH FOOD, SAW US, ANDEITHER CIRCLED OR LANDED IN A TREE. ANNOYANCE? MALE AND FEMALE CALLS IDENTIFIED. ANNOYANCE. ALSO RRN RCS63-77A.",,,Aves,Coraciiformes,Alcedinidae,97320
6565,Audio,Megaceryle alcyon,Belted Kingfisher,Hylocichla mustelina -- Wood Thrush; Sphyrapicus varius -- Yellow-bellied Sapsucker; Troglodytes hiemalis -- Winter Wren,,"Bondesen, Poul ",1962,6,5,515,United States,New Hampshire,,1.6 km N of Errol,,,,Unknown Age Unknown Sex (1),call,,Not Provided,Sight and Sound,,,2,0,18,NAGRA III-B,,Parabola 91.4cm/30.5cm (36in/12in),Mono,,,,Forest; Coniferous Forest; Lake,,,Rattle call while flying over coniferous forest area along lake.,,,Aves,Coraciiformes,Alcedinidae,97320
6559,Audio,Megaceryle alcyon,Belted Kingfisher,,,"Kellogg, Peter Paul ",1952,12,27,"",United States,Florida,,EVERGLADES NATIONAL PARK; ANHINGA TRAIL,,,,,call,,Not Provided,,,,2,0,24,,,,Mono,,,,Wetland,,,,,,Aves,Coraciiformes,Alcedinidae,97320
6566,Audio,Megaceryle alcyon,Belted Kingfisher,Corvus brachyrhynchos -- American Crow; Geothlypis philadelphia -- Mourning Warbler; Vireo olivaceus -- Red-eyed Vireo,,"Little, Randolph S",1963,6,15,525,United States,Wisconsin,,6.4 km S of Clam Lake; Chipewa River Campsite,,,,Unknown Age Unknown Sex (1),call,,Not Provided,,,,1,0,25,NAGRA III-B,,Parabola 91.4cm/30.5cm (36in/12in),Mono,,,,,,Sand,Rattles from bird flying in toward nest before sighting us and landing in a tree instead. Annoyance or alarm call.    Habitat: Sand bank in birch-aspen stand.,,,Aves,Coraciiformes,Alcedinidae,97320
6564,Audio,Megaceryle alcyon,Belted Kingfisher,,,"Allen, Arthur A",1957,5,9,"",United States,New York,Tompkins,ITHACA; LABORATORY OF ORNITHOLOGY,,,,,,,Not Provided,,,,1,0,15,PRESTO PT900,,Parabola (Unknown Diameter/Focal Length),Mono,,,,,,,,,,Aves,Coraciiformes,Alcedinidae,97320
6560,Audio,Megaceryle alcyon,Belted Kingfisher,Aramus guarauna -- Limpkin; Corvus brachyrhynchos -- American Crow; Fulica americana -- American Coot; Quiscalus major -- Boat-tailed Grackle,,"Kellogg, Byrl J",1950,2,4,"",United States,Florida,,EVERGLADES NATIONAL PARK; ANHINGA TRAIL,,,,,,,Not Provided,,,,1,0,59,,,,Mono,,,,Wetland,,,,,,Aves,Coraciiformes,Alcedinidae,97320
137924,Audio,Megaceryle alcyon; Selasphorus rufusEnvironmental RecordingEffect,Belted Kingfisher; Rufous Hummingbird,,"Stream ambi; Stream crossing; Valley ambi, Wind; Lake ambi; Hummingbird wing","NPR/NGS Radio Expeditions,  ",1992,7,24,1200,United States,Wyoming,Sublette,south of Jackson; near Granite Hot Springs;; Bruce Meadows; Forest Road 579;; McCall; Payette Lake; House of Clay and Barbara Morgan,43.36944,-110.44583,1940,,call; flight sound; mechanical sound,Natural,Not Provided,Sound,,,0,0,3346,,,,Stereo,,,,Montane Grassland; Meadow; Freshwater Shoreline; Lake,,,,"Recorded on 28 of July, 1992; Recorded on 29 of July, 1992; Recorded on 29 of July, 1992; Recorded on 29 of July, 1992; Recorded on 29 of July, 1992; Recorded on 29 of July, 1992; Recorded on 29 of July, 1992; Recorded on 29 of July, 1992; Recorded on 29 of July, 1992",Stereo=1,,,,900060
106989,Audio,Megaceryle alcyon,Belted Kingfisher,Lithobates palustris -- Pickerel Frog,,"Little, Randolph S",1999,6,18,715,United States,New York,Tompkins,14.0 km S of Ithaca,42.3136111,-76.5091667,350,Adult Unknown Sex (1),advertise; call; mate,Natural,Certain,Sight and Sound,,,0,0,30,NAGRA IV-D,,Parabola 91.4cm/30.5cm (36in/12in),Mono,,,,Forest; Freshwater; Evergreen Forest; Coniferous Forest; Deciduous Forest; Creek; Pond; Rural,,Second-growth; Edge,,,,Aves,Coraciiformes,Alcedinidae,97320
89581,Audio,Megaceryle alcyon,Belted Kingfisher,,,"Pantle, Steven R",1991,9,17,0,United States,New York,,Newfield; Connecticut Hill WMA; Van Lone Road,,,,,,,Not Provided,,,,0,0,23,NAGRA IV-S,,Roché Parabola 74cm/17.7cm (29.1in/7in),Mono,,,,,,, NOTES: Kingfisher flew directly overhead and lit and called.,,,Aves,Coraciiformes,Alcedinidae,97320
69279,Audio,Megaceryle alcyon,Belted Kingfisher,,,"Budney, Gregory F",1985,2,14,805,United States,Florida,,Everglades NP; Shark Valley,,,,Adult Unknown Sex (1),call; fly,Natural,Certain,Sight and Sound,,,0,0,71,NAGRA IV-SD,,,Mono,,,,Wetland; Freshwater,,, NOTES: Behavior context: ?alarm        Nagra IV S set a M+LFA; 2 track mono.,,,Aves,Coraciiformes,Alcedinidae,97320
68560,Audio,Megaceryle alcyon,Belted Kingfisher,,,"Kerr, Donald J",1994,4,18,545,Canada,Ontario,,7.5 km SE of Tobermory on Hwy. 6,45.2116667,-81.5966667,200,Adult Female (1); Adult Male (1),advertise; mate; perform visual display,Natural,Certain,Sight and Sound,,,0,0,90,MARANTZ PMD 222,Telinga Pro II,Telinga Parabola 54.7cm/15.5cm (21.5in/6.1in),Mono,,,,Freshwater; Evergreen Forest; Deciduous Forest; Swamp,,," NOTES: Typical rattle call. Tape counter 187-200.  Pair of kingfishers interacting, perching, flying over marshy water.  Territorial only with respect to the fishing area - nest would be elsewhere.",,,Aves,Coraciiformes,Alcedinidae,91990
63946,Audio,Megaceryle alcyon,Belted Kingfisher,,,"Kerr, Donald J",1993,4,25,600,Canada,Ontario,,2.0 km N of Ox Tongue Lake,45.4,-78.9333333,,Adult Female (1); Adult Male (1),court; fly; mate; perform visual display,Natural,Certain,Sight and Sound,,,0,0,79,MARANTZ PMD 222,Telinga Pro II,Telinga Parabola 54.7cm/15.5cm (21.5in/6.1in),Mono,,,,Evergreen Forest; Deciduous Forest; Lake,,," NOTES: (Species Sound:  Frequent. Species Sound or Social Contact: Two adults interacting, flying. Breeding Status:  Territorial paired, breeding. Special Song Type: Interacting. Behav. Context: flying over water/river. General Climate:  Cyclic wet-dry. General Habitat: Developed shoreline, road. Strata: Song perch. Weather: Some fog. Tape counter 147-158. Flying back and forth over the Ox Tongue River as it empties into Ox Tongue Lake. Recorded from bridge over the river.",,,Aves,Coraciiformes,Alcedinidae,91990
52863,Audio,Megaceryle alcyon,Belted Kingfisher,,,"Hewitt, Oliver H",1989,10,23,800,United States,Florida,,Cecil Webb Wildlife Management Area,29.0,-81.0,,Adult Male (1),call,Natural,Not Provided,,,,0,0,24,,,,Mono,,,,Forest; Coniferous Forest; Deciduous Forest; Pond,,Thicket/Brush, NOTES: (Breeding Status: Not breeding. Gen. Climate: Humid. Cover Density: Medium.),,,Aves,Coraciiformes,Alcedinidae,97320
